,DEPTH_MD,GROUP,FORMATION,CALI,RHOB,NPHI,DTC,BS,items
121,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
122,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
123,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
124,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
125,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
126,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
127,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
128,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
129,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
130,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
131,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
132,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
133,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
134,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
135,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
136,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
137,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
138,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
139,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
140,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
141,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
142,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
143,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
144,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
145,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
146,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
147,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
148,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
149,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
150,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
151,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
152,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
153,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
154,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
155,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
156,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
157,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
158,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
159,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
160,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
161,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
162,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
163,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
164,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
165,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
166,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
167,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
168,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
169,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
170,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
171,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
172,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,HighPorosity,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , HighPorosity"
173,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,MidRHOB ,MidPorosity ,LowVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , LowVelocity, MidPorosity "
174,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,LowVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, LowVelocity, MidPorosity "
175,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
176,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
177,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
178,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
179,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
180,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
181,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
182,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
183,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
184,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
185,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
186,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
187,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
188,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
189,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
190,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
191,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
192,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
193,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
194,DeepDepth,HORDALAND,UtsiraFm,NarrowCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
195,DeepDepth,HORDALAND,UtsiraFm,EnlargedCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, EnlargedCaliper, LowRHOB, HighVelocity, MidPorosity "
196,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
197,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
198,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
199,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
200,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
201,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
202,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
203,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
204,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
205,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
206,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
207,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
208,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
209,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
210,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
211,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
212,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,MidRHOB ,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
213,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
214,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,MidVelocity ,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
215,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
216,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
217,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
218,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
219,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
220,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
221,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
222,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
223,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
224,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
225,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
226,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
227,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
228,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
229,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
230,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
231,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
232,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
233,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
234,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
235,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
236,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
237,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
238,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
239,DeepDepth,HORDALAND,UtsiraFm,NormalCaliper,LowRHOB,MidPorosity ,HighVelocity,BS122,"BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
