"SandstoneShale, BS175, HORDALAND, UtsiraFm, InterDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , HighPorosity"
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, LowRHOB, HighVelocity, MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NormalCaliper, MidRHOB , MidVelocity , MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
"Limestone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , HighVelocity, MidPorosity "
"Sandstone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, UtsiraFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, LowRHOB, HighVelocity, MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"SandstoneShale, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, LowRHOB, MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
"Sandstone, BS122, HORDALAND, FriggFm, DeepDepth, NarrowCaliper, MidRHOB , MidVelocity , MidPorosity "
