WELL,CALI,RDEP,RMED,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,SP,LITHO_CODE,LITHO_CONF
33_9-17,15.426028252,2.4443800449,1.7787452936,196.31027222,0.4398420453,6.4776215553,72.15007782,2.0913693905,-0.028895764,593.57000732,438476.46875,6814189.0,-567.4855347,16.803121567,65000.0,1.0
33_9-17,15.363611221,2.3252756596,1.6601848602,191.84222412,0.4501321018,6.2223377228,74.5102005,2.072681427,-0.025801269,593.72198486,438476.46875,6814189.0,-567.6375122,18.24669838,65000.0,1.0
33_9-17,15.439447403,2.2170844078,1.5522354841,187.71661377,0.4350925982,6.1321973801,74.959495544,2.059262991,-0.021811172,593.8739624,438476.46875,6814189.0,-567.7894897,18.806711197,65000.0,1.0
33_9-17,15.554515839,2.1578621864,1.4855355024,186.94642639,0.4104766548,6.2118310928,74.482124329,2.0527250767,-0.02,594.02600098,438476.46875,6814189.0,-567.9414673,18.514896393,65000.0,1.0
33_9-17,15.42595005,2.1261360645,1.5315312147,186.46894836,0.3899999857,6.2464399338,74.703895569,2.0462961197,-0.018916208,594.17797852,438476.46875,6814189.0,-568.0934448,17.389572144,65000.0,1.0
33_9-17,15.367956161,2.1264657974,1.5926902294,185.41378784,0.3899999857,6.2362828255,74.939674377,2.0482106209,-0.015843043,594.32995605,438476.46875,6814189.0,-568.2454224,16.331882477,65000.0,1.0
33_9-17,15.509681702,2.1256177425,1.6251866817,179.09457397,0.3851988316,6.1294822693,74.252128601,2.0676794052,-0.011317085,594.48199463,438476.46875,6814189.0,-568.3974609,16.410158157,65000.0,1.0
33_9-17,15.562500954,2.1517202854,1.6485680342,170.69465637,0.3704507947,6.0620861053,72.8907547,2.0979743004,-0.006330364,594.63397217,438476.46875,6814189.0,-568.5494385,17.423412323,65000.0,1.0
33_9-17,15.562500954,2.2200419903,1.6646509171,167.97770691,0.3789921403,6.0077195168,72.83454895,2.1261951923,-0.002937458,594.78601074,438476.46875,6814189.0,-568.701416,17.512598038,65000.0,1.0
33_9-17,15.521942139,2.2992329597,1.6849945784,166.55014038,0.4283288419,5.6450014114,73.142242432,2.1388471127,-0.00094277,594.93798828,438476.46875,6814189.0,-568.8533936,17.13196373,65000.0,1.0
33_9-17,15.436222076,2.4285151958,1.7318798304,165.24789429,0.4600000083,5.1181101799,72.474151611,2.1353788376,0.0015778774,595.08996582,438476.46875,6814189.0,-569.0053711,16.471822739,65000.0,1.0
33_9-17,15.317680359,2.5185027122,1.8112236261,164.49987793,0.4413265884,4.6857762337,68.882659912,2.1268250942,0.0024766969,595.24200439,438476.4375,6814189.0,-569.1574097,16.225126266,65000.0,1.0
33_9-17,14.588607788,2.4487705231,1.9059821367,163.58920288,0.415356338,4.546995163,67.359481812,2.1208570004,0.0014793529,595.39398193,438476.4375,6814189.0,-569.3093872,16.91522789,65000.0,1.0
33_9-17,13.428707123,2.401676178,1.9556324482,162.353302,0.4238577187,4.6211237907,69.967933655,2.1289150715,0.001,595.54595947,438476.4375,6814189.0,-569.4613037,17.480962753,65000.0,1.0
33_9-17,13.174933434,2.4098613262,1.9319595098,160.68147278,0.4491853714,4.6937093735,74.31161499,2.139529705,-3.067e-05,595.69799805,438476.4375,6814189.0,-569.6133423,18.266675949,65000.0,1.0
33_9-17,13.563013077,2.4377253056,1.8763689995,159.89680481,0.4371694028,4.7362141609,77.411804199,2.142357111,-0.003564423,595.84997559,438476.4375,6814189.0,-569.7653198,17.276857376,65000.0,1.0
33_9-17,13.823670387,2.4811894894,1.8450657129,160.54507446,0.4054604471,4.7227039337,77.557556152,2.1408150196,-0.007531271,596.00201416,438476.4375,6814189.0,-569.9173584,15.82895565,65000.0,1.0
33_9-17,14.018072128,2.5152637959,1.8495986462,162.20877075,0.3954870105,4.6475906372,78.200691223,2.1353452206,-0.008492232,596.1539917,438476.4375,6814189.0,-570.0693359,16.092937469,65000.0,1.0
33_9-17,14.001022339,2.4983029366,1.8582178354,163.84486389,0.3989728689,4.5028691292,78.662849426,2.1314070225,-0.009010224,596.30596924,438476.4375,6814189.0,-570.2213135,15.693919182,65000.0,1.0
33_9-17,13.906299591,2.4809594154,1.8643180132,163.98919678,0.4055401087,4.3218765259,76.441650391,2.1203453541,-0.01,596.45800781,438476.4375,6814189.0,-570.373291,15.457754135,65000.0,1.0
33_9-17,13.933963776,2.4595425129,1.8821936846,164.18862915,0.400000006,4.2829399109,71.752304077,2.107468605,-0.010999599,596.60998535,438476.4375,6814189.0,-570.5252686,14.91750145,65000.0,1.0
33_9-17,13.782747269,2.4346222878,1.911180377,165.3575592,0.4088170528,4.4700183868,66.325958252,2.0990924835,-0.011005713,596.76196289,438476.4375,6814189.0,-570.6772461,14.444893837,65000.0,1.0
33_9-17,13.416730881,2.4221596718,1.9382176399,166.55764771,0.415615797,4.8029284477,65.723518372,2.0985975266,-0.01,596.91400146,438476.4375,6814189.0,-570.8292847,14.155789375,65000.0,1.0
33_9-17,13.267036438,2.437461853,1.9506994486,166.23350525,0.4187152982,4.9881248474,67.884117126,2.1035144329,-0.01,597.065979,438476.4375,6814189.0,-570.9812622,13.657117844,65000.0,1.0
33_9-17,13.421065331,2.4759294987,1.9485689402,165.55238342,0.4083445668,4.8948931694,69.593963623,2.1115775108,-0.010978351,597.21795654,438476.4375,6814189.0,-571.1331787,13.645692825,65000.0,1.0
33_9-17,13.738389015,2.4979748726,1.9404463768,164.59895325,0.3886090517,4.6559796333,68.336112976,2.123726368,-0.01102696,597.36999512,438476.4375,6814189.0,-571.2852173,14.322839737,65000.0,1.0
33_9-17,13.973122597,2.5086071491,1.9357026815,164.07173157,0.400000006,4.5274267197,67.909744263,2.1322133541,-0.010483864,597.52197266,438476.4375,6814189.0,-571.4371948,14.696525574,65000.0,1.0
33_9-17,13.898344994,2.5025575161,1.9266850948,163.00720215,0.4255084395,4.4406256676,70.405273438,2.1326873302,-0.010518792,597.67401123,438476.4375,6814189.0,-571.5892334,14.465572357,65000.0,1.0
33_9-17,13.656002998,2.4830210209,1.9080320597,160.91279602,0.4642248452,4.3240046501,75.162567139,2.1299495697,-0.01,597.82598877,438476.4375,6814189.0,-571.7412109,14.355621338,65000.0,1.0
33_9-17,13.507996559,2.4570767879,1.8936527967,158.81837463,0.4741982818,4.1530280113,77.614059448,2.1307563782,-0.008094815,597.97796631,438476.4375,6814189.0,-571.8931274,14.342564583,65000.0,1.0
33_9-17,13.418646812,2.4443848133,1.8879295588,157.18283081,0.4716565609,4.2323813438,76.171401978,2.1338300705,-0.004105438,598.13000488,438476.40625,6814189.0,-572.045166,14.333586693,65000.0,1.0
33_9-17,13.414099693,2.4358687401,1.8927474022,155.89532471,0.4558531642,4.7167181969,75.13256073,2.1315515041,-0.001058031,598.28198242,438476.40625,6814189.0,-572.1971436,14.67683506,65000.0,1.0
33_9-17,13.414099693,2.4353868961,1.911365509,154.61169434,0.4376321435,5.1420497894,74.128303528,2.1328992844,-0.000468328,598.43395996,438476.40625,6814189.0,-572.3491211,14.543869019,65000.0,1.0
33_9-17,13.452480316,2.457570076,1.922167182,154.11816406,0.3995197415,5.3856549263,74.250709534,2.133251667,-0.000534328,598.58599854,438476.40625,6814189.0,-572.5011597,14.096398354,65000.0,1.0
33_9-17,13.580928802,2.483212471,1.9305323362,153.8780365,0.3659304976,5.4131002426,75.850967407,2.1357290745,-0.002315082,598.73797607,438476.40625,6814189.0,-572.6530762,14.02760601,65000.0,1.0
33_9-17,13.738037109,2.5038261414,1.9374681711,154.30583191,0.3761717081,5.3572564125,78.036003113,2.1347615719,-0.005920721,598.89001465,438476.40625,6814189.0,-572.8051147,14.04785347,65000.0,1.0
33_9-17,13.784265518,2.5182094574,1.9383188486,155.40061951,0.4160654843,5.173365593,79.2110672,2.1323606968,-0.007915775,599.04199219,438476.40625,6814189.0,-572.9570923,13.699795723,65000.0,1.0
33_9-17,13.66427803,2.5208058357,1.9404535294,155.66014099,0.447979629,4.7689146996,76.966896057,2.1296875477,-0.008544551,599.19396973,438476.40625,6814189.0,-573.1090698,13.824490547,65000.0,1.0
33_9-17,13.454000473,2.4943728447,1.9478669167,155.52081299,0.4520735145,4.735168457,74.028213501,2.1295802593,-0.008,599.3460083,438476.40625,6814189.0,-573.2611084,14.273621559,65000.0,1.0
33_9-17,13.284826279,2.4155771732,1.9479460716,154.88853455,0.4321266115,5.1968340874,73.155540466,2.1466503143,-0.005749315,599.49798584,438476.40625,6814189.0,-573.4130249,14.647625923,65000.0,1.0
33_9-17,13.242200851,2.2965760231,1.901067853,154.03157043,0.4160898626,6.0617189407,73.431465149,2.1724016666,-0.002105038,599.64996338,438476.40625,6814189.0,-573.5650024,14.875,65000.0,1.0
33_9-17,13.272530556,2.2394337654,1.817792654,153.85704041,0.4099999964,6.6262278557,75.148674011,2.1920545101,-0.002334475,599.80200195,438476.40625,6814189.0,-573.717041,14.680821419,65000.0,1.0
33_9-17,13.314282417,2.1998565197,1.7694817781,154.03929138,0.4254280329,6.5946893692,76.308914185,2.1853134632,-0.003115662,599.95397949,438476.40625,6814189.0,-573.8690186,14.133936882,65000.0,1.0
33_9-17,13.31366539,2.1689047813,1.7351015806,156.22370911,0.4423390925,6.7164855003,77.07182312,2.139647007,-0.000241948,600.10595703,438476.40625,6814189.0,-574.0209961,13.75,65000.0,1.0
33_9-17,13.32216835,2.1373054981,1.7002958059,159.76077271,0.4338038862,7.8659114838,76.688240051,2.0887732506,0.001126286,600.25799561,438476.40625,6814189.0,-574.1729736,13.797548294,65000.0,1.0
33_9-17,13.3095541,2.1151902676,1.6814303398,161.22673035,0.4324423075,10.339849472,75.993087769,2.0618588924,-0.000434201,600.40997314,438476.40625,6814189.0,-574.3249512,13.922235489,65000.0,1.0
33_9-17,13.184433937,2.0874223709,1.6815555096,161.82530212,0.4237547815,12.418869972,75.741622925,2.0561881065,-0.001,600.56201172,438476.40625,6814189.0,-574.4769897,14.0,65000.0,1.0
33_9-17,12.961096764,2.0658583641,1.7011777163,161.97631836,0.4337282181,12.356282234,76.374778748,2.0559933186,-0.002716243,600.71398926,438476.40625,6814189.0,-574.6289673,14.139807701,65000.0,1.0
33_9-17,12.898763657,2.0609843731,1.7251834869,161.63702393,0.4362983406,11.607273102,77.415054321,2.0570762157,-0.005426634,600.8659668,438476.375,6814189.0,-574.7809448,14.189917564,65000.0,1.0
33_9-17,12.836429596,2.108079195,1.730710268,161.55299377,0.4189746976,10.218884468,75.043273926,2.067276001,-0.003032157,601.01800537,438476.375,6814189.0,-574.9329834,13.829061508,65000.0,1.0
33_9-17,12.91660881,2.1672506332,1.7383794785,161.22698975,0.400000006,9.3285684586,73.091262817,2.081114769,0.0022639649,601.16998291,438476.375,6814189.0,-575.0848999,13.795606613,65000.0,1.0
33_9-17,13.212724686,2.2470383644,1.7617225647,161.60700989,0.4036219716,7.5015106201,71.874481201,2.0896692276,0.0048373314,601.32196045,438476.375,6814189.0,-575.2368774,13.875,65000.0,1.0
33_9-17,13.384062767,2.3266193867,1.7842504978,162.71572876,0.4171908498,6.2898631096,74.040740967,2.0895822048,0.0076640383,601.47399902,438476.375,6814189.0,-575.388916,13.830057144,65000.0,1.0
33_9-17,13.414099693,2.3863372803,1.8033846617,162.74311829,0.4228622913,5.3709192276,72.843864441,2.0863072872,0.0095866462,601.62597656,438476.375,6814189.0,-575.5408936,13.883831978,65000.0,1.0
33_9-17,13.378110886,2.4302155972,1.8402299881,161.74577332,0.4029153883,5.0369305611,72.230407715,2.0956246853,0.0065358141,601.77801514,438476.375,6814189.0,-575.6929321,14.080720901,65000.0,1.0
33_9-17,13.296012878,2.4732143879,1.901571393,159.69367981,0.3899999857,4.8960852623,70.921852112,2.1249394417,0.0009597917,601.92999268,438476.375,6814189.0,-575.8448486,13.912106514,65000.0,1.0
33_9-17,13.257436752,2.5640077591,1.9814678431,155.52980042,0.3899999857,4.8366818428,70.213798523,2.1514408588,-0.004026928,602.08197021,438476.375,6814189.0,-575.9968262,13.837229729,65000.0,1.0
33_9-17,13.242200851,2.6427979469,2.0316991806,151.42271423,0.3934625983,4.7448916435,70.706542969,2.1617572308,-0.009819108,602.23400879,438476.375,6814189.0,-576.1488647,14.12984848,65000.0,1.0
33_9-17,13.266356468,2.713629961,2.0691325665,148.42687988,0.3965639472,4.8996529579,70.292663574,2.162314415,-0.014,602.38598633,438476.375,6814189.0,-576.3008423,14.246148109,65000.0,1.0
33_9-17,13.347155571,2.7616224289,2.1227636337,146.18255615,0.3831782639,5.1785345078,71.92199707,2.1695125103,-0.011615494,602.53796387,438476.375,6814189.0,-576.4528198,14.0,65000.0,1.0
33_9-17,13.414099693,2.7669472694,2.1563646793,143.04039001,0.3666130602,5.4326758385,71.782287598,2.1742806435,-0.006420954,602.69000244,438476.375,6814189.0,-576.6047974,14.127010345,65000.0,1.0
33_9-17,13.414099693,2.7383821011,2.1426920891,140.50567627,0.3566396236,5.4293441772,70.141944885,2.1746222973,-0.004392263,602.84197998,438476.375,6814189.0,-576.7567749,14.290990829,65000.0,1.0
33_9-17,13.372426033,2.6848552227,2.1020312309,143.60025024,0.3633353114,5.2630209923,68.291534424,2.1730000973,-0.002271048,602.99395752,438476.375,6814189.0,-576.9087524,14.083327293,65000.0,1.0
33_9-17,13.273587227,2.6025350094,2.0244879723,147.5953064,0.3833854496,5.1378631592,66.47933197,2.173910141,0.0023871942,603.14599609,438476.375,6814189.0,-577.060791,13.917318344,65000.0,1.0
33_9-17,13.242200851,2.4962627888,1.8976701498,149.58737183,0.3765614033,5.3103704453,67.626754761,2.1710374355,0.0010773088,603.29797363,438476.375,6814189.0,-577.2127686,13.75,65000.0,1.0
33_9-17,13.242200851,2.4227378368,1.8286881447,151.98098755,0.3899999857,5.8717079163,69.330314636,2.1647076607,-0.002763765,603.45001221,438476.375,6814189.0,-577.3647461,13.709322929,65000.0,1.0
33_9-17,13.242200851,2.3859524727,1.8004931211,155.47200012,0.3835448325,6.6708512306,69.305259705,2.1443405151,-0.002862321,603.60198975,438476.375,6814189.0,-577.5167236,13.584654808,65000.0,1.0
33_9-17,13.242200851,2.3403394222,1.8045618534,161.92880249,0.3732010126,7.1978335381,71.657249451,2.1186373234,-0.001753141,603.75396729,438476.34375,6814189.0,-577.6687012,13.5,65000.0,1.0
33_9-17,13.242200851,2.2654147148,1.8208315372,167.26826477,0.3831744492,7.4699697495,70.992019653,2.0967605114,-0.002252172,603.90600586,438476.34375,6814189.0,-577.8207397,13.460319519,65000.0,1.0
33_9-17,13.242200851,2.227273941,1.8248095512,167.16853333,0.4183311462,7.5809192657,73.243049622,2.0852999687,-0.001,604.0579834,438476.34375,6814189.0,-577.9727173,13.256953239,65000.0,1.0
33_9-17,13.249505043,2.2057704926,1.7996487617,165.97631836,0.4768786728,7.7468643188,73.890167236,2.0836288929,-0.002105807,604.20996094,438476.34375,6814189.0,-578.1246338,13.234101295,65000.0,1.0
33_9-17,13.330900192,2.206921339,1.7576322556,162.38586426,0.4607156515,7.3760094643,74.82736969,2.0867693424,-0.004731893,604.36199951,438476.34375,6814189.0,-578.2766724,13.59526062,65000.0,1.0
33_9-17,13.459809303,2.2242438793,1.7507214546,160.54458618,0.4277221859,6.6303949356,74.462844849,2.0834009647,-0.007453161,604.51397705,438476.34375,6814189.0,-578.4286499,13.0965271,65000.0,1.0
33_9-17,13.367170334,2.2641692162,1.7858253717,163.24873352,0.4060913324,5.9502596855,72.583763123,2.084966898,-0.010360634,604.66601563,438476.34375,6814189.0,-578.5806885,12.597716331,65000.0,1.0
33_9-17,13.242200851,2.3193507195,1.8049987555,166.08491516,0.4290573299,5.6864304543,71.553108215,2.0914151669,-0.009568087,604.81799316,438476.34375,6814189.0,-578.732666,12.438694,65000.0,1.0
33_9-17,13.244534492,2.3742520809,1.8429398537,166.03503418,0.4529925585,5.6481785774,72.81842041,2.0979983807,-0.00628907,604.9699707,438476.34375,6814189.0,-578.8845825,13.13684845,65000.0,1.0
33_9-17,13.296328545,2.4215269089,1.8972183466,165.49577332,0.4540680349,6.0007948875,73.2918396,2.1151394844,-0.005,605.12200928,438476.34375,6814189.0,-579.0366211,13.824150085,65000.0,1.0
33_9-17,13.463636398,2.4806833267,1.9204785824,162.47755432,0.4282422662,6.5400776863,73.320068359,2.1371955872,-0.003598356,605.27398682,438476.34375,6814189.0,-579.1885986,14.036743164,65000.0,1.0
33_9-17,13.505998611,2.5150883198,1.9434608221,157.43003845,0.394174248,6.9976258278,71.581840515,2.1551127434,-0.001347755,605.42596436,438476.34375,6814189.0,-579.3405762,14.052178383,65000.0,1.0
33_9-17,13.264396667,2.5442428589,1.9659676552,155.04956055,0.3857726157,7.1823949814,70.72668457,2.1535146236,-0.002690198,605.57800293,438476.34375,6814189.0,-579.4926147,13.694605827,65000.0,1.0
33_9-17,13.242200851,2.5591144562,1.9634318352,152.99981689,0.4057195187,7.1613154411,74.607925415,2.1454958916,-0.002972671,605.72998047,438476.34375,6814189.0,-579.6445313,13.071265221,65000.0,1.0
33_9-17,13.242200851,2.5590658188,1.9260753393,152.30168152,0.4228331745,7.1032042503,77.971817017,2.1238005161,-0.000660213,605.88195801,438476.34375,6814189.0,-579.7965088,12.695829391,65000.0,1.0
33_9-17,13.242200851,2.551548481,1.9132448435,151.91227722,0.4271933734,6.9996500015,80.781837463,2.0901134014,-0.001685655,606.03399658,438476.34375,6814189.0,-579.9485474,13.120580673,65000.0,1.0
33_9-17,13.242200851,2.5510001183,1.9187763929,152.20117188,0.417219907,7.2223200798,78.811470032,2.0640339851,-0.00566895,606.18597412,438476.34375,6814189.0,-580.1005249,13.784750938,65000.0,1.0
33_9-17,13.242200851,2.5417346954,1.8907597065,152.20532227,0.4072465003,7.5465941429,74.87412262,2.0476434231,-0.007331819,606.3380127,438476.34375,6814189.0,-580.2525635,13.94383812,65000.0,1.0
33_9-17,13.242200851,2.5400760174,1.8845261335,152.20947266,0.4054538906,7.5858354568,71.699020386,2.0457453728,-0.008987489,606.48999023,438476.3125,6814189.0,-580.404541,14.193173409,65000.0,1.0
33_9-17,13.244307518,2.5464484692,1.9202930927,152.21588135,0.4199999869,7.1435756683,69.345703125,2.0492050648,-0.010346985,606.64196777,438476.3125,6814189.0,-580.5564575,14.307462692,65000.0,1.0
33_9-17,13.266736031,2.5497555733,1.9444359541,152.55303955,0.4253556728,7.2743988037,72.494506836,2.0484521389,-0.008352297,606.79400635,438476.3125,6814189.0,-580.7084961,14.024580956,65000.0,1.0
33_9-17,13.293863297,2.5289340019,1.9379291534,154.44422913,0.4399999976,7.7832398415,72.138687134,2.0402979851,-0.006357353,606.94598389,438476.3125,6814189.0,-580.8604736,13.617436409,65000.0,1.0
33_9-17,13.242200851,2.5215203762,1.92502141,157.09501648,0.4399999976,9.0332746506,72.807891846,2.0287077427,-0.004043181,607.09796143,438476.3125,6814189.0,-581.0124512,13.282809258,65000.0,1.0
33_9-17,13.248280525,2.5255529881,1.9153145552,157.00785828,0.4374018312,10.198595047,70.184104919,2.0192866325,-0.002,607.25,438476.3125,6814189.0,-581.1644897,13.342522621,65000.0,1.0
33_9-17,13.215377808,2.5169205666,1.8989795446,157.8057251,0.4274283946,11.115171432,68.396408081,2.0184059143,-0.002627255,607.40197754,438476.3125,6814189.0,-581.3164063,13.282144547,65000.0,1.0
33_9-17,13.068314552,2.4978942871,1.8784240484,158.8072052,0.4250900745,11.570284843,67.184120178,2.0269231796,-0.003689029,607.55395508,438476.3125,6814189.0,-581.4683838,13.438626289,65000.0,1.0
33_9-17,13.078240395,2.4914867878,1.8689171076,159.93704224,0.4425184727,14.43652153,67.317581177,2.0417251587,-0.003,607.70599365,438476.3125,6814189.0,-581.6204224,13.562038422,65000.0,1.0
33_9-17,13.138630867,2.4892001152,1.8662731647,159.68769836,0.4475080669,16.490356445,70.823425293,2.0671832561,-0.00330566,607.85797119,438476.3125,6814189.0,-581.7723999,13.281553268,65000.0,1.0
33_9-17,13.212441444,2.4773349762,1.8746072054,158.43989563,0.4399999976,13.79588604,74.594276428,2.0868678093,-0.002787986,608.01000977,438476.3125,6814189.0,-581.9244385,13.092451096,65000.0,1.0
33_9-17,13.288684845,2.4428975582,1.8973851204,154.27325439,0.437561214,11.37650013,72.194412231,2.0991292,-0.000300348,608.1619873,438476.3125,6814189.0,-582.076355,13.375,65000.0,1.0
33_9-17,13.191283226,2.4630937576,1.9077398777,151.32763672,0.4275877774,10.130365372,69.681480408,2.1015429497,-0.000702308,608.31396484,438476.3125,6814189.0,-582.2283325,13.344846725,65000.0,1.0
