DEPT,FORCE_2020_LITHOFACIES_CONFIDENCE,FORCE_2020_LITHOFACIES_LITHOLOGY,CALI,BS,ROPA,ROP,RDEP,RMED,RMIC,DTS,DTC,NPHI,PEF,GR,RHOB,DRHO,DEPTH_MD,X_LOC,Y_LOC,Z_LOC
464.48871456,,,,9.875,7.8543534279,15.818772316,2.1631453037,2.1390945911,,,,,,66.150016785,,,464.4887085,488393.65625,6853523.0,-439.4886169
464.64071456,,,,9.875,6.9907264709,17.029598236,2.1708505154,2.1224200726,,,,,,65.63343811,,,464.64071655,488393.65625,6853523.0,-439.640625
464.79271456,,,,9.875,6.1270489693,16.942218781,2.1966481209,2.1305730343,,,,,,65.059066772,,,464.79272461,488393.65625,6853523.0,-439.7926331
464.94471456,,,,9.875,5.3112916946,17.024791718,2.2612655163,2.1128036976,,,,,,65.226364136,,,464.94470215,488393.65625,6853523.0,-439.9446106
465.09671456,,,,9.875,4.8385844231,18.264276505,2.2993104458,1.8744382858,,,,,,66.607650757,,,465.09671021,488393.65625,6853523.0,-440.0966187
465.24871456,,,,9.875,4.6646914482,19.824598312,2.1873795986,1.6653606892,,,,,,66.632637024,,,465.24871826,488393.65625,6853523.0,-440.2486267
465.40071456,,,,9.875,4.4907999039,21.112829208,2.0727643967,1.6553047895,,,,,,65.93938446,,,465.40072632,488393.65625,6853523.0,-440.4006348
465.55271456,,,,9.875,4.3169064522,22.788713455,2.0700976849,1.6428755522,,,,,,66.772109985,,,465.55270386,488393.65625,6853523.0,-440.5526123
465.70471456,,,,9.875,4.1430153847,25.055397034,2.0762999058,1.656078577,,,,,,67.672325134,,,465.70471191,488393.65625,6853523.0,-440.7046204
465.85671456,,,,9.875,3.9691212177,27.775196075,2.0844693184,1.6690000296,,,,,,70.086090088,,,465.85671997,488393.65625,6853523.0,-440.8566284
466.00871456,,,,9.875,4.4549407959,30.13070488,2.0981047153,1.668520093,,,,,,71.704994202,,,466.00872803,488393.65625,6853523.0,-441.0086365
466.16071456,,,,9.875,6.1328158379,30.844478607,2.1389365196,1.7881191969,,,,,,70.443710327,,,466.16070557,488393.65625,6853523.0,-441.160614
466.31271456,,,,9.875,8.3344221115,30.566526413,2.2194304466,1.9500728846,,,,,,68.885383606,,,466.31271362,488393.65625,6853523.0,-441.3126221
466.46471456,,,,9.875,10.535981178,30.100858688,2.3335280418,2.0030486584,,,,,,68.878242493,,,466.46472168,488393.625,6853523.0,-441.4645996
466.61671456,,,,9.875,12.737534523,29.405935287,2.4052462578,2.0594325066,,,,,,68.752426147,,,466.61672974,488393.625,6853523.0,-441.6166077
466.76871456,,,,9.875,14.939141273,28.785467148,2.4201345444,2.1239542961,,,,,,68.321357727,,,466.76870728,488393.625,6853523.0,-441.7685852
466.92071456,,,,9.875,17.119218826,27.134895325,2.4033384323,2.1392931938,,,,,,68.59487915,,,466.92071533,488393.625,6853523.0,-441.9205933
467.07271456,,,,9.875,17.933494568,24.921401978,2.4004364014,2.1250844002,,,,,,70.055206299,,,467.07272339,488393.625,6853523.0,-442.0726013
467.22471456,,,,9.875,17.189897537,24.750114441,2.4548103809,2.1049969196,,,,,,71.007034302,,,467.22470093,488393.625,6853523.0,-442.2245789
467.37671456,,,,9.875,16.446308136,26.895334244,2.4481470585,2.07310462,,,,,,71.473495483,,,467.37670898,488393.625,6853523.0,-442.3765869
467.52871456,,,,9.875,15.702665329,27.885902405,2.3585762978,2.0561192036,,,,,,69.50227356,,,467.52871704,488393.625,6853523.0,-442.528595
467.68071456,,,,9.875,14.959066391,25.25629425,2.3292198181,2.0631940365,,,,,,64.654815674,,,467.6807251,488393.625,6853523.0,-442.680603
467.83271456,,,,9.875,14.215478897,21.800428391,2.3858304024,2.0948925018,,,,,,62.330810547,,,467.83270264,488393.625,6853523.0,-442.8325806
467.98471456,,,,9.875,13.513278961,20.066013336,2.4331827164,2.1276857853,,,,,,63.923816681,,,467.98471069,488393.625,6853523.0,-442.9845581
468.13671456,,,,9.875,12.911920547,20.584156036,2.5080082417,2.1497473717,,,,,,66.500450134,,,468.13671875,488393.625,6853523.0,-443.1365662
468.28871456,,,,9.875,12.37253952,23.12771225,2.5833835602,2.1444284916,,,,,,66.777832031,,,468.28872681,488393.625,6853523.0,-443.2885742
468.44071456,,,,9.875,11.833159447,25.89402771,2.5683124065,2.2185177803,,,,,,63.275184631,,,468.44070435,488393.625,6853523.0,-443.4405518
468.59271456,,,,9.875,11.293779373,26.15643692,2.6365599632,2.3081865311,,,,,,60.757976532,,,468.5927124,488393.625,6853523.0,-443.5925293
468.74471456,,,,9.875,10.754398346,24.406017303,2.7223649025,2.2971377373,,,,,,60.779975891,,,468.74472046,488393.625,6853523.0,-443.7445374
468.89671456,,,,9.875,10.215018272,23.295366287,2.6931126118,2.2938542366,,,,,,59.506401062,,,468.89672852,488393.625,6853523.0,-443.8965454
469.04871456,,,,9.875,9.866024971,21.448896408,2.6917719841,2.3643283844,,,,,,63.218898773,,,469.04870605,488393.625,6853523.0,-444.0485229
469.20071456,,,,9.875,9.7938776016,17.560577393,2.7101068497,2.4779005051,,,,,,69.457099915,,,469.20071411,488393.625,6853523.0,-444.2005005
469.35271456,,,,9.875,9.7524871826,13.66522789,2.7569944859,2.5442717075,,,,,,70.698890686,,,469.35272217,488393.625,6853523.0,-444.3525085
469.50471456,,,,9.875,9.7110958099,11.127986908,2.8429596424,2.6343564987,,,,,,72.523735046,,,469.50469971,488393.625,6853523.0,-444.5044861
469.65671456,,,,9.875,9.6697044373,10.382194519,2.9121534824,2.7227096558,,,,,,76.188903809,,,469.65670776,488393.625,6853523.0,-444.6564941
469.80871456,,,,9.875,9.6283550262,12.25647831,2.9305315018,2.7736501694,,,,,,80.348976135,,,469.80871582,488393.625,6853523.0,-444.8084717
469.96071456,,,,9.875,9.5844297409,15.501701355,3.0085601807,2.8224620819,,,,,,83.319709778,,,469.96072388,488393.625,6853523.0,-444.9604797
470.11271456,,,,9.875,9.5315217972,15.258960724,3.1798844337,2.9489114285,,,,,,79.511039734,,,470.11270142,488393.625,6853523.0,-445.1124573
470.26471456,,,,9.875,9.4710798264,10.180880547,3.2976491451,3.1929171085,,,,,,75.608573914,,,470.26470947,488393.625,6853523.0,-445.2644348
470.41671456,,,,9.875,9.4106397629,5.5592699051,3.32533288,3.2732570171,,,,,,74.935798645,,,470.41671753,488393.625,6853523.0,-445.4164429
470.56871456,,,,9.875,9.3501987457,6.602104187,3.2720761299,3.0649244785,,,,,,75.195289612,,,470.56872559,488393.625,6853523.0,-445.5684509
470.72071456,,,,9.875,9.2897577286,11.630714417,3.0662667751,2.8964264393,,,,,,75.593696594,,,470.72070313,488393.625,6853523.0,-445.7204285
470.87271456,,,,9.875,9.2293167114,17.344272614,2.8739349842,2.7769768238,,,,,,77.244560242,,,470.87271118,488393.625,6853523.0,-445.872406
471.02471456,,,,9.875,9.2006416321,22.090806961,2.8376176357,2.7167010307,,,,,,79.880271912,,,471.02471924,488393.625,6853523.0,-446.0244141
471.17671456,,,,9.875,9.2303171158,21.668169022,2.8496935368,2.7148065567,,,,,,79.454566956,,,471.17672729,488393.625,6853523.0,-446.1764221
471.32871456,,,,9.875,9.2747612,19.603710175,2.8049647808,2.6871266365,,,,,,76.592521667,,,471.32870483,488393.625,6853523.0,-446.3283997
471.48071456,,,,9.875,9.319144249,21.321575165,2.739174366,2.652299881,,,,,,76.764564514,,,471.48071289,488393.625,6853523.0,-446.4803772
471.63271456,,,,9.875,9.3635663986,24.921100616,2.7611629963,2.6860849857,,,,,,77.784004211,,,471.63272095,488393.625,6853523.0,-446.6323853
471.78471456,,,,9.875,9.4080104828,26.987064362,2.7791481018,2.7406001091,,,,,,78.637649536,,,471.784729,488393.625,6853523.0,-446.7843933
471.93671456,,,,9.875,9.4298639297,25.257108688,2.7820000648,2.7406001091,,,,,,77.075508118,,,471.93670654,488393.625,6853523.0,-446.9363708
472.08871456,,,,9.875,9.3291435242,21.638341904,2.7820000648,2.7463726997,,,,,,74.903213501,,,472.0887146,488393.59375,6853523.0,-447.0883484
472.24071456,,,,9.875,9.0862836838,17.354927063,2.8034012318,2.75395298,,,,,,73.486618042,,,472.24072266,488393.59375,6853523.0,-447.2403564
472.39271456,,,,9.875,8.8434228897,13.856385231,2.8402020931,2.7542693615,,,,,,73.826499939,,,472.3927002,488393.59375,6853523.0,-447.392334
472.54471456,,,,9.875,8.600561142,11.954755783,2.8475635052,2.7702021599,,,,,,74.749412537,,,472.54470825,488393.59375,6853523.0,-447.5443115
472.69671456,,,,9.875,8.3577003479,11.148534775,2.8577992916,2.7798240185,,,,,,73.28993988,,,472.69671631,488393.59375,6853523.0,-447.6963196
472.84871456,,,,9.875,8.1148395538,10.438652992,2.8653483391,2.7781655788,,,,,,74.210586548,,,472.84872437,488393.59375,6853523.0,-447.8483276
473.00071456,,,,9.875,7.7919173241,8.9548616409,2.8928639889,2.8162102699,,,,,,73.561477661,,,473.0007019,488393.59375,6853523.0,-448.0003052
473.15271456,,,,9.875,7.2830190659,9.9549808502,2.901884079,2.8346691132,,,,,,71.447677612,,,473.15270996,488393.59375,6853523.0,-448.1522827
473.30471456,,,,9.875,6.6957001686,16.134500504,2.8784167767,2.7983176708,,,,,,70.999671936,,,473.30471802,488393.59375,6853523.0,-448.3042908
473.45671456,,,,9.875,6.1084103584,21.369350433,2.9003946781,2.8061847687,,,,,,71.472434998,,,473.45672607,488393.59375,6853523.0,-448.4562988
473.60871456,,,,9.875,5.5210561752,19.140300751,2.9292862415,2.8556699753,,,,,,73.323417664,,,473.60870361,488393.59375,6853523.0,-448.6082764
473.76071456,,,,9.875,4.9337368011,13.076169014,2.9847838879,2.9639465809,,,,,,76.832038879,,,473.76071167,488393.59375,6853523.0,-448.7602539
473.91271456,,,,9.875,4.361825943,7.8900742531,3.2974689007,3.2702131271,,,,,,81.967086792,,,473.91271973,488393.59375,6853523.0,-448.912262
474.06471456,,,,9.875,3.9856963158,3.8188152313,3.791110754,3.7720315456,,,,,,82.139579773,,,474.06472778,488393.59375,6853523.0,-449.0642395
474.21671456,,,,9.875,3.9306411743,3.2225444317,4.1184720993,4.1588969231,,,,,,82.211883545,,,474.21670532,488393.59375,6853523.0,-449.216217
474.36871456,,,,9.875,3.8756196499,6.2489523888,4.226641655,4.1881132126,,,,,,82.12121582,,,474.36871338,488393.59375,6853523.0,-449.3682251
474.52071456,,,,9.875,3.8206307888,15.554793358,4.0717587471,4.021001339,,,,,,76.326057434,,,474.52072144,488393.59375,6853523.0,-449.5202332
474.67271456,,,,9.875,3.7655756474,25.683177948,3.8346395493,3.7470862865,,,,,,59.009971619,,,474.67272949,488393.59375,6853523.0,-449.6722107
474.82471456,,,,9.875,3.7105534077,26.230974197,3.6966176033,3.7551608086,,,,,,47.413780212,,,474.82470703,488393.59375,6853523.0,-449.8241882
474.97671456,,,,9.875,3.6998817921,26.881853104,4.0893306732,4.2099633217,,,,,,48.050579071,,,474.97671509,488393.59375,6853523.0,-449.9761963
475.12871456,,,,9.875,3.8210883141,29.615423203,4.7137069702,4.4454331398,,,,,,48.923103333,,,475.12872314,488393.59375,6853523.0,-450.1282043
475.28071456,,,,9.875,4.0265479088,33.294979095,4.7413115501,4.4271364212,,,,,,46.538253784,,,475.28070068,488393.59375,6853523.0,-450.2801819
475.43271456,,,,9.875,4.2320070267,40.200187683,4.5526247025,4.2030315399,,,,,,42.852924347,,,475.43270874,488393.59375,6853523.0,-450.4321594
475.58471456,,,,9.875,4.4374666214,52.679672241,4.0434379578,3.726072073,,,,,,43.62594986,,,475.5847168,488393.59375,6853523.0,-450.5841675
475.73671456,,,,9.875,4.6429257393,60.680076599,3.7831208706,3.3489003181,,,,,,46.04234314,,,475.73672485,488393.59375,6853523.0,-450.7361755
475.88871456,,,,9.875,4.8483848572,56.903156281,4.2229509354,3.9440755844,,,,,,48.596561432,,,475.88870239,488393.59375,6853523.0,-450.8881531
476.04071456,,,,9.875,5.2279815674,48.290874481,4.6655726433,4.297973156,,,,,,48.297512054,,,476.04071045,488393.59375,6853523.0,-451.0401306
476.19271456,,,,9.875,6.0071616173,45.989822388,4.5816664696,4.2795825005,,,,,,44.504421234,,,476.19271851,488393.59375,6853523.0,-451.1921387
476.34471456,,,,9.875,6.8025383949,50.554389954,4.0927529335,3.9598970413,,,,,,46.12078476,,,476.34472656,488393.59375,6853523.0,-451.3441162
476.49671456,,,,9.875,7.5978751183,57.603992462,3.8058431149,3.6771903038,,,,,,52.351596832,,,476.4967041,488393.59375,6853523.0,-451.4960938
476.64871456,,,,9.875,8.3932819366,58.482311249,4.2030200958,3.7156617641,,,,,,51.136325836,,,476.64871216,488393.5625,6853523.0,-451.6481018
476.80071456,,,,9.875,9.188659668,54.149715424,4.4820241928,3.5770897865,,,,,,44.162693024,,,476.80072021,488393.5625,6853523.0,-451.8001099
476.95271456,,,,9.875,9.8385772705,53.376266479,3.7784366608,2.8152487278,,,,,,33.459514618,,,476.95272827,488393.5625,6853523.0,-451.9520874
477.10471456,,,,9.875,9.91801548,51.103046417,2.3684446812,1.6856725216,,,,,,27.576541901,,,477.10470581,488393.5625,6853523.0,-452.1040649
477.25671456,,,,9.875,9.4629135132,46.579627991,1.9754552841,1.2175610065,,,,,,29.412227631,,,477.25671387,488393.5625,6853523.0,-452.256073
477.40871456,,,,9.875,9.0078105927,42.279834747,2.2493562698,1.2516461611,,,,,,30.748750687,,,477.40872192,488393.5625,6853523.0,-452.4080811
477.56071456,,,,9.875,8.5527362823,29.156147003,2.1335327625,1.1899222136,,,,,,35.304553986,,,477.56069946,488393.5625,6853523.0,-452.5600586
477.71271456,,,,9.875,8.0977058411,18.965103149,1.6474845409,1.070181489,,,,,,38.627376556,,,477.71270752,488393.5625,6853523.0,-452.7120361
477.86471456,,,,9.875,7.6426038742,17.381202698,1.8419097662,1.2506048679,,,,,,43.675964355,,,477.86471558,488393.5625,6853523.0,-452.8640442
478.01671456,,,,9.875,7.135635376,15.964619637,3.143663168,2.209826231,,,,,,50.329547882,,,478.01672363,488393.5625,6853523.0,-453.0160522
478.16871456,,,,9.875,6.4806509018,13.813195229,4.421084404,3.0990753174,,,,,,52.869796753,,,478.16870117,488393.5625,6853523.0,-453.1680298
478.32071456,,,,9.875,5.7987456322,12.066213608,4.4553799629,3.5548136234,,,,,,52.281257629,,,478.32070923,488393.5625,6853523.0,-453.3200073
478.47271456,,,,9.875,5.1168398857,11.320246696,4.0735988617,3.868200779,,,,,,49.097290039,,,478.47271729,488393.5625,6853523.0,-453.4720154
478.62471456,,,,9.875,4.4349341393,11.296993256,3.8262894154,3.7190437317,,,,,,50.530830383,,,478.62472534,488393.5625,6853523.0,-453.6239929
478.77671456,,,,9.875,3.7530288696,11.405340195,3.8773565292,3.674841404,,,,,,54.184112549,,,478.77670288,488393.5625,6853523.0,-453.7759705
478.92871456,,,,9.875,3.1302316189,11.587359428,4.3140273094,4.1508040428,,,,,,60.847553253,,,478.92871094,488393.5625,6853523.0,-453.9279785
479.08071456,,,,9.875,2.8317620754,11.504519463,4.4205555916,4.1721615791,,,,,,64.864585876,,,479.08071899,488393.5625,6853523.0,-454.0799866
479.23271456,,,,9.875,2.9831888676,9.8686666489,4.6555962563,4.3822340965,,,,,,69.352096558,,,479.23272705,488393.5625,6853523.0,-454.2319641
479.38471456,,,,9.875,3.1346902847,8.533572197,5.0246505737,4.9211425781,,,,,,71.901306152,,,479.38470459,488393.5625,6853523.0,-454.3839417
479.53671456,,,,9.875,3.2861914635,8.9616832733,5.1385679245,5.0819678307,,,,,,73.573188782,,,479.53671265,488393.5625,6853523.0,-454.5359497
479.68871456,,,,9.875,3.4376928806,8.9069623947,5.1415338516,5.1206760406,,,,,,70.038604736,,,479.6887207,488393.5625,6853523.0,-454.6879578
479.84071456,,,,9.875,3.5891940594,6.8140559196,5.1017889977,5.1434726715,,,,,,66.872955322,,,479.84072876,488393.5625,6853523.0,-454.8399353
479.99271456,,,,9.875,3.7903063297,5.2832913399,5.1331458092,5.1620941162,,,,,,65.862510681,,,479.9927063,488393.5625,6853523.0,-454.9919128
480.14471456,,,,9.875,4.1690917015,3.979786396,5.2050161362,5.2009358406,,,,,,67.364395142,,,480.14471436,488393.5625,6853523.0,-455.1439209
480.29671456,,,,9.875,4.6113510132,3.283002615,5.1337714195,5.1388216019,,,,,,71.371543884,,,480.29672241,488393.5625,6853523.0,-455.295929
480.44871456,,,,9.875,5.0536637306,3.9124248028,4.849211216,4.8824343681,,,,,,75.17616272,,,480.44869995,488393.5625,6853523.0,-455.447876
480.60071456,,,,9.875,5.4959230423,5.3975291252,4.7223472595,4.7022957802,,,,,,74.549423218,,,480.60070801,488393.5625,6853523.0,-455.599884
480.75271456,,,,9.875,5.9382362366,8.0415802002,4.6487355232,4.6460652351,,,,,,68.780670166,,,480.75271606,488393.5625,6853523.0,-455.7518921
480.90471456,,,,9.875,6.3742194176,10.890759468,4.6819453239,4.6270060539,,,,,,69.21446228,,,480.90472412,488393.5625,6853523.0,-455.9038696
481.05671456,,,,9.875,6.753903389,11.862828255,4.6969351768,4.6158413887,,,,,,68.770103455,,,481.05670166,488393.5625,6853523.0,-456.0558472
481.20871456,,,,9.875,7.0115251541,11.206483841,4.5540194511,4.473824501,,,,,,70.738510132,,,481.20870972,488393.53125,6853523.0,-456.2078552
481.36071456,,,,9.875,7.2691683769,9.1796703339,4.4397096634,4.403444767,,,,,,74.03768158,,,481.36071777,488393.53125,6853523.0,-456.3598633
481.51271456,,,,9.875,7.526869297,6.5063509941,4.4820871353,4.4622802734,,,,,,72.908157349,,,481.51272583,488393.53125,6853523.0,-456.5118408
481.66471456,,,,9.875,7.784491539,4.8618497849,4.5653891563,4.5684342384,,,,,,72.602287292,,,481.66470337,488393.53125,6853523.0,-456.6638184
481.81671456,,,,9.875,8.0421133041,5.8439340591,4.6182861328,4.6137795448,,,,,,74.063270569,,,481.81671143,488393.53125,6853523.0,-456.8158264
481.96871456,,,,9.875,8.1927947998,8.0106010437,4.6011538506,4.6242103577,,,,,,77.660270691,,,481.96871948,488393.53125,6853523.0,-456.9678345
482.12071456,,,,9.875,7.8547925949,9.9417076111,4.5156040192,4.5305075645,,,,,,80.463088989,,,482.12072754,488393.53125,6853523.0,-457.119812
482.27271456,,,,9.875,7.2277421951,11.157353401,4.3458395004,4.3225932121,,,,,,81.201377869,,,482.27270508,488393.53125,6853523.0,-457.2717896
482.42471456,,,,9.875,6.6006731987,11.020684242,4.1952581406,4.1932916641,,,,,,81.65184021,,,482.42471313,488393.53125,6853523.0,-457.4237976
482.57671456,,,,9.875,5.9735426903,10.858108521,4.1823477745,4.1660814285,,,,,,80.77469635,,,482.57672119,488393.53125,6853523.0,-457.5758057
482.72871456,,,,9.875,5.3464736938,10.9033041,4.276922226,4.2379107475,,,,,,82.838531494,,,482.72872925,488393.53125,6853523.0,-457.7277832
482.88071456,,,,9.875,4.7254853249,10.896704674,4.2633252144,4.2513070107,,,,,,81.492408752,,,482.88070679,488393.53125,6853523.0,-457.8797607
483.03271456,,,,9.875,4.3351902962,10.816940308,4.2075285912,4.2213683128,,,,,,82.179450989,,,483.03271484,488393.53125,6853523.0,-458.0317688
483.18471456,,,,9.875,4.8370695114,10.361617088,4.1742854118,4.185479641,,,,,,86.434158325,,,483.1847229,488393.53125,6853523.0,-458.1837769
483.33671456,,,,9.875,5.3389663696,10.376914978,4.1313056946,4.1225366592,,,,,,86.491668701,,,483.33670044,488393.53125,6853523.0,-458.3357239
483.48871456,,,,9.875,5.8409280777,10.606911659,4.0753283501,4.0748667717,,,,,,84.2133255,,,483.4887085,488393.53125,6853523.0,-458.4877319
483.64071456,,,,9.875,6.3428072929,10.656289101,4.053633213,4.0409793854,,,,,,83.110649109,,,483.64071655,488393.53125,6853523.0,-458.63974
483.79271456,,,,9.875,6.8446865082,10.858354568,4.0573940277,4.0381174088,,,,,,85.949028015,,,483.79272461,488393.53125,6853523.0,-458.7917175
483.94471456,,,,9.875,7.2568001747,10.974865913,4.0657734871,4.0566892624,,,,,,85.115707397,,,483.94470215,488393.53125,6853523.0,-458.9436951
484.09671456,,,,9.875,7.1312952042,11.053945541,4.0530028343,4.0557699203,,,,,,84.004943848,,,484.09671021,488393.53125,6853523.0,-459.0957031
484.24871456,,,,9.875,6.5057578087,10.880630493,4.0409021378,4.0466747284,,,,,,84.339553833,,,484.24871826,488393.53125,6853523.0,-459.2477112
484.40071456,,,,9.875,5.8803038597,11.245173454,4.0437469482,4.0599789619,,,,,,84.848060608,,,484.40072632,488393.53125,6853523.0,-459.3996887
484.55271456,,,,9.875,5.2548336983,12.373446465,4.0587620735,4.0596570969,,,,,,86.699409485,,,484.55270386,488393.53125,6853523.0,-459.5516663
484.70471456,,,,9.875,4.629295826,13.411052704,4.020629406,4.0242710114,,,,,,91.272071838,,,484.70471191,488393.53125,6853523.0,-459.7036743
484.85671456,,,,9.875,4.0038414001,14.17555809,3.9418880939,3.9513199329,,,,,,86.982460022,,,484.85671997,488393.53125,6853523.0,-459.8556824
485.00871456,,,,9.875,3.4899258614,14.579021454,3.8831846714,3.9141917229,,,,,,84.701248169,,,485.00872803,488393.53125,6853523.0,-460.0076599
485.16071456,,,,9.875,3.6093883514,15.187065125,3.8856668472,3.8814656734,,,,,,81.582130432,,,485.16070557,488393.53125,6853523.0,-460.1596375
485.31271456,,,,9.875,3.794002533,15.222421646,3.9005346298,3.8867371082,,,,,,83.449562073,,,485.31271362,488393.53125,6853523.0,-460.3116455
485.46471456,,,,9.875,3.9786167145,14.497026443,3.901309967,3.8906285763,,,,,,84.181907654,,,485.46472168,488393.53125,6853523.0,-460.4636536
485.61671456,,,,9.875,4.163230896,13.092848778,3.8973338604,3.9015491009,,,,,,85.120628357,,,485.61672974,488393.53125,6853523.0,-460.6156311
485.76871456,,,,9.875,4.3478450775,11.637336731,3.9000861645,3.9000020027,,,,,,85.917198181,,,485.76870728,488393.5,6853523.0,-460.7676086
